folder,gpu,status,return_code,started_at,ended_at,elapsed_seconds,Ec,Pr,rp,alpha,beta,gamma
MFM_t_8_mxi_82,0,simulation_timeout,1,2026-08-16T19:44:23.188741+08:00,2026-08-16T19:47:53.504294+08:00,210.316,4.264769832359e+08,2.003226229985e-02,1.539729897162e+00,-4.368151931059e+10,3.197806329271e+13,1.915671345720e+17
MFM_t_8_mxi_83,0,simulation_ok,0,2026-08-16T19:48:08.563448+08:00,2026-08-16T19:49:23.565301+08:00,75.002,4.000957899440e+08,1.315077243575e-01,1.720305058891e+00,-7.823080588418e+09,4.383536906024e+11,8.093439351333e+11
MFM_t_8_mxi_84,0,simulation_ok,0,2026-08-16T19:49:23.597469+08:00,2026-08-16T19:50:08.598522+08:00,45.001,4.212200828206e+08,8.682373373626e-02,1.679215914749e+00,-1.199822809766e+10,1.357792133501e+12,3.101879081663e+13
MFM_t_8_mxi_85,0,simulation_ok,0,2026-08-16T19:50:08.624452+08:00,2026-08-16T19:52:23.625933+08:00,135.001,2.191295770110e+08,1.424480587973e-01,1.590937928980e+00,-3.426264567802e+09,9.157294197083e+10,3.808485257201e+12
MFM_t_8_mxi_86,0,simulation_ok,0,2026-08-16T19:52:23.659474+08:00,2026-08-16T19:53:23.660615+08:00,60.001,5.081490193873e+08,1.253920797203e-01,1.497702468228e+00,-7.617746728007e+09,8.840317510892e+09,3.025161249500e+13
MFM_t_8_mxi_87,0,simulation_ok,0,2026-08-16T19:53:23.686012+08:00,2026-08-16T19:54:08.686895+08:00,45.001,3.088122908569e+08,5.743584094733e-02,1.645401511504e+00,-1.282603328804e+10,2.901298794673e+12,2.991026319587e+14
MFM_t_8_mxi_88,0,simulation_ok,0,2026-08-16T19:54:08.718458+08:00,2026-08-16T19:57:08.720506+08:00,180.002,6.289561784551e+07,1.436305319682e-01,1.626430565552e+00,-1.021652626672e+09,3.369480391755e+10,7.672670680375e+11
MFM_t_8_mxi_89,0,simulation_ok,0,2026-08-16T19:57:08.754559+08:00,2026-08-16T20:00:23.756286+08:00,195.002,7.094221571225e+07,1.481402422589e-01,1.676589077443e+00,-1.181199934088e+09,4.549215362428e+10,3.796678559754e+11
MFM_t_8_mxi_90,0,simulation_ok,0,2026-08-16T20:00:23.789448+08:00,2026-08-16T20:01:23.790328+08:00,60.001,2.960506090651e+08,1.039008327664e-01,1.577372762881e+00,-6.222272473394e+09,2.784868316489e+11,2.759475120893e+13
MFM_t_8_mxi_91,0,simulation_ok,0,2026-08-16T20:01:23.823358+08:00,2026-08-16T20:02:23.824221+08:00,60.001,5.581101118459e+08,1.067938013244e-01,1.729219991524e+00,-1.354431654266e+10,1.178822757436e+12,7.683585238252e+11
MFM_t_8_mxi_92,0,simulation_ok,0,2026-08-16T20:02:23.856262+08:00,2026-08-16T20:02:53.857045+08:00,30.001,7.982131329156e+07,2.177786395828e-02,1.612354847018e+00,-8.402290990709e+09,1.112926849829e+13,1.388811789604e+16
MFM_t_8_mxi_93,0,simulation_ok,0,2026-08-16T20:02:53.884587+08:00,2026-08-16T20:03:38.885383+08:00,45.001,5.266130351968e+08,5.610751803927e-02,1.729719685144e+00,-2.433565315595e+10,7.683435554404e+12,1.491248729537e+13
MFM_t_8_mxi_94,0,simulation_ok,0,2026-08-16T20:03:38.917300+08:00,2026-08-16T20:04:38.918513+08:00,60.001,3.724842216092e+08,1.258516955032e-01,1.499387340742e+00,-5.585807045908e+09,1.096409948398e+10,2.157414449272e+13
MFM_t_8_mxi_95,0,simulation_ok,0,2026-08-16T20:04:38.950480+08:00,2026-08-16T20:05:38.951634+08:00,60.001,1.937942656787e+08,8.417242042667e-02,1.682140097520e+00,-5.710732880772e+09,6.946322366800e+11,1.572331583868e+13
MFM_t_8_mxi_96,0,simulation_ok,0,2026-08-16T20:05:38.976800+08:00,2026-08-16T20:07:23.978158+08:00,105.001,2.325801791485e+08,1.497972579071e-01,1.683624562427e+00,-3.856843148992e+09,1.488791380067e+11,1.025010239320e+12
MFM_t_8_mxi_97,0,simulation_ok,0,2026-08-16T20:07:24.011079+08:00,2026-08-16T20:07:54.011768+08:00,30.001,8.459203929193e+07,2.041261845403e-02,1.546659028666e+00,-8.609165379839e+09,6.857898665279e+12,3.312818302992e+16
MFM_t_8_mxi_98,0,simulation_timeout,1,2026-08-16T20:07:54.039458+08:00,2026-08-16T20:11:24.404826+08:00,210.365,5.505217856872e+08,2.327859817299e-02,1.680987269734e+00,-5.859188559128e+10,9.281070877422e+13,2.825966842593e+16
MFM_t_8_mxi_99,0,simulation_ok,0,2026-08-16T20:11:39.462426+08:00,2026-08-16T20:12:39.463706+08:00,60.001,4.230576099001e+08,1.024673256556e-01,1.498943907311e+00,-7.783903642049e+09,2.055514281434e+10,6.865059857629e+13
MFM_t_8_mxi_100,0,simulation_ok,0,2026-08-16T20:12:39.496474+08:00,2026-08-16T20:13:09.497293+08:00,30.001,2.181537381108e+08,3.314313868270e-02,1.627600816433e+00,-1.537851519683e+10,9.584183887388e+12,4.019951982876e+15
MFM_t_8_mxi_101,0,simulation_ok,0,2026-08-16T20:13:09.529473+08:00,2026-08-16T20:14:54.530718+08:00,105.001,1.185081903894e+08,1.064790937219e-01,1.652375804574e+00,-2.675756530444e+09,1.815515797208e+11,4.802663509262e+12
MFM_t_8_mxi_102,0,simulation_ok,0,2026-08-16T20:14:54.563192+08:00,2026-08-16T20:16:24.564353+08:00,90.001,1.256894416610e+08,1.136124802757e-01,1.496989202396e+00,-2.076056485382e+09,2.051525332311e+09,1.230154964836e+13
MFM_t_8_mxi_103,0,simulation_ok,0,2026-08-16T20:16:24.597418+08:00,2026-08-16T20:17:54.598531+08:00,90.001,3.627969470940e+08,1.496641352667e-01,1.684737804923e+00,-6.028216317404e+09,2.339937503703e+11,1.568385375126e+12
MFM_t_8_mxi_104,0,simulation_ok,0,2026-08-16T20:17:54.631528+08:00,2026-08-16T20:19:09.632484+08:00,75.001,5.548059207313e+08,1.395542256750e-01,1.651744858010e+00,-9.551205082734e+09,3.762602937366e+11,5.861976941821e+12
MFM_t_8_mxi_105,0,simulation_timeout,1,2026-08-16T20:19:09.664093+08:00,2026-08-16T20:22:39.979670+08:00,210.316,5.330247461841e+08,2.116704707720e-02,1.625209397390e+00,-5.866393415763e+10,8.850776864876e+13,9.469092118142e+16
MFM_t_8_mxi_106,0,simulation_ok,0,2026-08-16T20:22:55.039087+08:00,2026-08-16T20:23:40.040711+08:00,45.002,3.049425150157e+08,5.975163054361e-02,1.564955362620e+00,-1.093242793453e+10,1.301953178909e+12,4.929983058992e+14
MFM_t_8_mxi_107,0,simulation_ok,0,2026-08-16T20:23:40.072162+08:00,2026-08-16T20:25:10.073350+08:00,90.001,1.610709527741e+08,1.055256583738e-01,1.593820739750e+00,-3.413420330351e+09,1.699376756198e+11,1.226624406487e+13
MFM_t_8_mxi_108,0,simulation_ok,0,2026-08-16T20:25:10.105412+08:00,2026-08-16T20:25:55.106271+08:00,45.001,4.837110499150e+08,6.177343676054e-02,1.650667634895e+00,-1.878997906613e+10,3.760408827412e+12,3.049417446616e+14
MFM_t_8_mxi_109,0,simulation_ok,0,2026-08-16T20:25:55.138504+08:00,2026-08-16T20:26:40.139378+08:00,45.001,4.782893169352e+08,6.710169856218e-02,1.592371100236e+00,-1.590774158923e+10,1.937290997287e+12,3.543903892219e+14
MFM_t_8_mxi_110,0,simulation_ok,0,2026-08-16T20:26:40.171461+08:00,2026-08-16T20:28:55.172963+08:00,135.002,1.020470557383e+08,1.153805856635e-01,1.730286942575e+00,-2.294323709991e+09,1.715498443372e+11,5.944681030330e+10
MFM_t_8_mxi_111,0,simulation_ok,0,2026-08-16T20:28:55.207515+08:00,2026-08-16T20:30:10.208876+08:00,75.001,3.844325616313e+08,1.364242371750e-01,1.633823851254e+00,-6.632876798456e+09,2.518259488923e+11,5.617934564963e+12
MFM_t_8_mxi_112,0,simulation_ok,0,2026-08-16T20:30:10.242157+08:00,2026-08-16T20:31:10.243527+08:00,60.001,3.638615895632e+08,2.952886807119e-02,1.682206534223e+00,-3.056602522891e+10,3.021671899847e+13,5.548353665259e+15
MFM_t_8_mxi_113,0,simulation_ok,0,2026-08-16T20:31:10.270134+08:00,2026-08-16T20:32:10.271391+08:00,60.001,1.446213717006e+08,5.786522099539e-02,1.578106601238e+00,-5.463801960411e+09,7.938082286607e+11,2.502594462812e+14
MFM_t_8_mxi_114,0,simulation_ok,0,2026-08-16T20:32:10.304505+08:00,2026-08-16T20:33:10.305878+08:00,60.001,4.756352971129e+08,1.100764506494e-01,1.626124605674e+00,-1.007738488482e+10,5.649475038501e+11,2.201383352178e+13
MFM_t_8_mxi_115,0,simulation_ok,0,2026-08-16T20:33:10.339421+08:00,2026-08-16T20:33:55.340408+08:00,45.001,5.004855644622e+08,6.508168398704e-02,1.541360748676e+00,-1.582538709897e+10,1.131728352226e+12,6.149101018652e+14
MFM_t_8_mxi_116,0,simulation_ok,0,2026-08-16T20:33:55.372377+08:00,2026-08-16T20:35:25.373652+08:00,90.001,1.376439050160e+08,6.092857689108e-02,1.639103690994e+00,-5.350429619270e+09,1.044763291860e+12,1.068102612059e+14
MFM_t_8_mxi_117,0,simulation_ok,0,2026-08-16T20:35:25.400539+08:00,2026-08-16T20:36:25.401518+08:00,60.001,3.385920579690e+08,1.045195375727e-01,1.527649006668e+00,-6.496396524456e+09,1.325988994799e+11,4.229760968076e+13
MFM_t_8_mxi_118,0,simulation_ok,0,2026-08-16T20:36:25.433440+08:00,2026-08-16T20:37:25.434349+08:00,60.001,3.864155283375e+08,9.636258621167e-02,1.640955223748e+00,-9.517568183407e+09,7.494662573174e+11,2.966900453937e+13
MFM_t_8_mxi_119,0,simulation_ok,0,2026-08-16T20:37:25.466584+08:00,2026-08-16T20:38:55.467622+08:00,90.001,2.299368802303e+08,1.445390712673e-01,1.543343685815e+00,-3.285465320215e+09,4.936113885194e+10,5.164855092834e+12
MFM_t_8_mxi_120,0,simulation_ok,0,2026-08-16T20:38:55.496341+08:00,2026-08-16T20:39:55.497482+08:00,60.001,6.352400489749e+07,4.748421620122e-02,1.500430599135e+00,-2.530975183281e+09,4.372303520044e+10,4.784496352659e+14
MFM_t_8_mxi_121,0,simulation_ok,0,2026-08-16T20:39:55.529429+08:00,2026-08-16T20:41:10.530655+08:00,75.001,1.300605431461e+08,9.642352624866e-02,1.538867576859e+00,-2.763172921677e+09,8.586218186344e+10,2.273011813736e+13
MFM_t_8_mxi_122,0,simulation_ok,0,2026-08-16T20:41:10.559522+08:00,2026-08-16T20:42:40.560529+08:00,90.001,4.909473929051e+08,1.246217398819e-01,1.725831286569e+00,-1.017969253290e+10,6.447925402590e+11,6.869504411521e+11
MFM_t_8_mxi_123,0,simulation_ok,0,2026-08-16T20:42:40.592523+08:00,2026-08-16T20:43:40.593900+08:00,60.001,3.682463998402e+08,1.093687542304e-01,1.701881894929e+00,-8.512862168695e+09,6.538020086820e+11,4.839270666022e+12
MFM_t_8_mxi_124,0,simulation_ok,0,2026-08-16T20:43:40.619035+08:00,2026-08-16T20:44:40.620262+08:00,60.001,2.394790348002e+08,3.859779174861e-02,1.496061165450e+00,-1.161727463516e+10,4.336400608930e+10,5.205142049317e+15
MFM_t_8_mxi_125,0,simulation_ok,0,2026-08-16T20:44:40.648570+08:00,2026-08-16T20:45:25.649772+08:00,45.001,3.932359917819e+08,7.628015414135e-02,1.594582335135e+00,-1.154069488091e+10,1.105842157733e+12,1.508166524170e+14
MFM_t_8_mxi_126,0,simulation_ok,0,2026-08-16T20:45:25.681168+08:00,2026-08-16T20:46:10.682085+08:00,45.001,1.586391920573e+08,3.972940238921e-02,1.688502685256e+00,-9.966710893189e+09,5.559615987262e+12,4.781483972632e+14
MFM_t_8_mxi_127,0,simulation_ok,0,2026-08-16T20:46:10.715171+08:00,2026-08-16T20:47:10.716416+08:00,60.001,1.514013870024e+08,7.136823223795e-02,1.540338224906e+00,-4.357520264448e+09,2.542528488901e+11,1.180474748407e+14
MFM_t_8_mxi_128,0,simulation_ok,0,2026-08-16T20:47:10.748434+08:00,2026-08-16T20:47:55.749509+08:00,45.001,3.456653461867e+08,7.050493880852e-02,1.701856712052e+00,-1.239528078010e+10,2.290557031964e+12,4.083496463210e+13
MFM_t_8_mxi_129,0,simulation_ok,0,2026-08-16T20:47:55.781115+08:00,2026-08-16T20:48:55.782081+08:00,60.001,3.925550984405e+08,3.067936538791e-02,1.630266844122e+00,-2.999107160609e+10,2.211639346803e+13,1.035623277020e+16
MFM_t_8_mxi_130,0,simulation_ok,0,2026-08-16T20:48:55.814193+08:00,2026-08-16T20:49:40.815366+08:00,45.001,4.626383701401e+08,9.325181002624e-02,1.533443156112e+00,-1.006078613036e+10,2.980932466837e+11,9.876656447971e+13
MFM_t_8_mxi_131,0,simulation_ok,0,2026-08-16T23:01:46.272872+08:00,2026-08-16T23:02:31.273954+08:00,45.001,2.422265199051e+08,6.787410344974e-02,1.509219696090e+00,-6.887707769855e+09,1.534191925105e+11,2.912304804119e+14
MFM_t_8_mxi_132,0,simulation_ok,0,2026-08-16T23:02:31.306651+08:00,2026-08-16T23:04:31.308343+08:00,120.002,1.536118007869e+08,1.264909298691e-01,1.621582256135e+00,-2.816523724354e+09,1.166667366591e+11,3.710415824098e+12
MFM_t_8_mxi_133,0,simulation_timeout,1,2026-08-16T23:04:31.341558+08:00,2026-08-16T23:08:01.657029+08:00,210.315,5.504746199642e+08,2.186487489673e-02,1.569046863939e+00,-5.428104057914e+10,5.049469596312e+13,1.318767575611e+17
MFM_t_8_mxi_134,0,simulation_ok,0,2026-08-16T23:08:16.716060+08:00,2026-08-16T23:09:01.717852+08:00,45.002,2.534706502202e+08,7.028907904792e-02,1.707180579787e+00,-9.162604757979e+09,1.731067076634e+12,2.499779957451e+13
MFM_t_8_mxi_135,0,simulation_timeout,1,2026-08-16T23:09:01.743104+08:00,2026-08-16T23:12:32.059178+08:00,210.316,3.699942172456e+08,2.587891593655e-02,1.581225173324e+00,-3.140087070380e+10,2.346126146720e+13,3.497802610228e+16
MFM_t_8_mxi_136,0,simulation_ok,0,2026-08-16T23:12:47.117282+08:00,2026-08-16T23:13:47.118239+08:00,60.001,4.825142122482e+08,1.030519841166e-01,1.666666585992e+00,-1.143125116714e+10,8.770812648553e+11,1.877047074036e+13
MFM_t_8_mxi_137,0,simulation_ok,0,2026-08-16T23:13:47.151395+08:00,2026-08-16T23:14:17.152545+08:00,30.001,4.809632205774e+08,4.444425559039e-02,1.583834637902e+00,-2.385890795962e+10,6.182503368390e+12,2.984962156794e+15
MFM_t_8_mxi_138,0,simulation_ok,0,2026-08-16T23:14:17.185076+08:00,2026-08-16T23:15:02.186235+08:00,45.001,5.433247915747e+08,7.430957942533e-02,1.620754831734e+00,-1.694015582346e+10,2.023862817268e+12,1.890544773616e+14
MFM_t_8_mxi_139,0,simulation_ok,0,2026-08-16T23:15:02.219827+08:00,2026-08-16T23:16:17.221226+08:00,75.001,1.092467105947e+08,7.379000984788e-02,1.677773982188e+00,-3.656155112685e+09,5.699239810337e+11,1.865033721794e+13
MFM_t_8_mxi_140,0,simulation_ok,0,2026-08-16T23:16:17.254165+08:00,2026-08-16T23:18:02.255301+08:00,105.001,1.255390325370e+08,1.010915485086e-01,1.697068590100e+00,-3.125456463395e+09,2.768059866405e+11,2.840314596836e+12
MFM_t_8_mxi_141,0,simulation_timeout,1,2026-08-16T23:18:02.288489+08:00,2026-08-16T23:21:32.604026+08:00,210.316,4.414942900830e+08,2.519980091334e-02,1.700851746302e+00,-4.425239148233e+10,6.381623115865e+13,9.242533633150e+15
MFM_t_8_mxi_142,0,simulation_ok,0,2026-08-16T23:21:47.661030+08:00,2026-08-16T23:22:47.662181+08:00,60.001,4.841894077889e+08,1.346230315930e-01,1.539371555086e+00,-7.374679179317e+09,1.187199750248e+11,1.590188964596e+13
MFM_t_8_mxi_143,0,simulation_ok,0,2026-08-16T23:22:47.686804+08:00,2026-08-16T23:24:02.688200+08:00,75.001,4.063714647837e+08,1.473596692385e-01,1.581941490942e+00,-6.063111106060e+09,1.405974939962e+11,6.383513885087e+12
MFM_t_8_mxi_144,0,simulation_ok,0,2026-08-16T23:24:02.720699+08:00,2026-08-16T23:25:02.721994+08:00,60.001,5.122595542701e+08,1.025429236545e-01,1.499871483978e+00,-9.438768934348e+09,3.118949737557e+10,8.240132521454e+13
MFM_t_8_mxi_145,0,simulation_ok,0,2026-08-16T23:25:02.754752+08:00,2026-08-16T23:26:02.755679+08:00,60.001,2.485534780017e+08,1.013268334474e-01,1.647916582473e+00,-5.868207135023e+09,4.312939031986e+11,1.366098564032e+13
MFM_t_8_mxi_146,0,simulation_ok,0,2026-08-16T23:26:02.781808+08:00,2026-08-16T23:27:02.782953+08:00,60.001,3.691771046257e+08,7.294603239753e-02,1.654040991631e+00,-1.218963748697e+10,1.774677616383e+12,9.699526222965e+13
MFM_t_8_mxi_147,0,simulation_ok,0,2026-08-16T23:27:02.823750+08:00,2026-08-16T23:28:02.824612+08:00,60.001,4.719842922281e+08,1.306648442784e-01,1.642463860125e+00,-8.588146663569e+09,3.703864195976e+11,7.768254159641e+12
MFM_t_8_mxi_148,0,simulation_ok,0,2026-08-16T23:28:02.850105+08:00,2026-08-16T23:29:47.851637+08:00,105.002,1.640316511837e+08,1.291270820645e-01,1.662693234343e+00,-3.088348760755e+09,1.486166588024e+11,2.195357253555e+12
MFM_t_8_mxi_149,0,simulation_ok,0,2026-08-16T23:29:47.893954+08:00,2026-08-16T23:32:02.895599+08:00,135.002,9.814235558582e+07,1.371342624173e-01,1.529397552437e+00,-1.440078834385e+09,1.788731008019e+10,3.120790429959e+12
MFM_t_8_mxi_150,0,simulation_ok,0,2026-08-16T23:32:02.928623+08:00,2026-08-16T23:32:32.929677+08:00,30.001,3.133248174052e+08,4.352374548226e-02,1.613647843172e+00,-1.653036357549e+10,5.524845343423e+12,1.690028890713e+15
MFM_t_8_mxi_151,0,simulation_ok,0,2026-08-16T23:32:32.954102+08:00,2026-08-16T23:33:47.955264+08:00,75.001,3.007566414086e+08,1.269354189258e-01,1.599081799659e+00,-5.337117039810e+09,1.907891539673e+11,8.716752826640e+12
MFM_t_8_mxi_152,0,simulation_ok,0,2026-08-16T23:33:47.987518+08:00,2026-08-16T23:35:02.989341+08:00,75.002,2.125672230473e+08,8.164876059117e-02,1.590342618469e+00,-5.793727043679e+09,4.691386515488e+11,5.999224550903e+13
MFM_t_8_mxi_153,0,simulation_ok,0,2026-08-16T23:35:03.017451+08:00,2026-08-16T23:36:03.018455+08:00,60.001,3.189494019095e+08,1.075917345962e-01,1.627048868230e+00,-6.921467741841e+09,4.081412017702e+11,1.639386548267e+13
MFM_t_8_mxi_154,0,simulation_ok,0,2026-08-16T23:36:03.051482+08:00,2026-08-16T23:37:33.052596+08:00,90.001,2.448633346307e+08,1.474699745674e-01,1.644055255503e+00,-3.954925451712e+09,1.348837778623e+11,2.159967804094e+12
MFM_t_8_mxi_155,0,simulation_ok,0,2026-08-16T23:37:33.081599+08:00,2026-08-16T23:39:03.083075+08:00,90.001,6.719780290705e+07,7.356508656788e-02,1.551887636584e+00,-1.914928498233e+09,1.272480599633e+11,4.187012828623e+13
MFM_t_8_mxi_156,0,simulation_ok,0,2026-08-16T23:39:03.116168+08:00,2026-08-16T23:40:48.117308+08:00,105.001,1.137505668300e+08,1.247931512961e-01,1.573005367833e+00,-1.977355859767e+09,5.881471752779e+10,4.376451700302e+12
MFM_t_8_mxi_157,0,simulation_ok,0,2026-08-16T23:40:48.151479+08:00,2026-08-16T23:42:18.152850+08:00,90.001,6.426601546803e+07,7.288444185333e-02,1.606119147466e+00,-2.005000595790e+09,2.279946883713e+11,2.813227447228e+13
MFM_t_8_mxi_158,0,simulation_ok,0,2026-08-16T23:42:18.182516+08:00,2026-08-16T23:44:33.184013+08:00,135.001,8.198639996248e+07,9.540548156566e-02,1.610083825413e+00,-1.964215206406e+09,1.336823933466e+11,9.021233068293e+12
MFM_t_8_mxi_159,0,simulation_ok,0,2026-08-16T23:44:33.218288+08:00,2026-08-16T23:45:48.219527+08:00,75.001,2.504498430838e+08,9.684223975668e-02,1.708736113975e+00,-6.580512407048e+09,6.579478066305e+11,4.661509813657e+12
MFM_t_8_mxi_160,0,simulation_ok,0,2026-08-16T23:45:48.252256+08:00,2026-08-16T23:46:33.253184+08:00,45.001,2.392312126371e+08,6.832782366109e-02,1.637499012401e+00,-8.276833644810e+09,1.275331982139e+12,1.065621946544e+14
MFM_t_8_mxi_161,0,simulation_ok,0,2026-08-16T23:46:33.281478+08:00,2026-08-16T23:47:03.282654+08:00,30.001,1.054238044823e+08,3.280597325599e-02,1.580044823242e+00,-7.045637525084e+09,3.241492520445e+12,3.070980328897e+15
MFM_t_8_mxi_162,0,simulation_ok,0,2026-08-16T23:47:03.311739+08:00,2026-08-16T23:47:48.312566+08:00,45.001,1.404522654805e+08,4.077297581494e-02,1.529957512519e+00,-6.939107512196e+09,9.890805042544e+11,1.915852038026e+15
MFM_t_8_mxi_163,0,simulation_ok,0,2026-08-16T23:47:48.337697+08:00,2026-08-16T23:48:48.338677+08:00,60.001,4.751675354381e+08,7.175343951720e-02,1.690252625107e+00,-1.655768745985e+10,2.847925162983e+12,7.148828689187e+13
MFM_t_8_mxi_164,0,simulation_ok,0,2026-08-16T23:48:48.371484+08:00,2026-08-16T23:49:33.372360+08:00,45.001,6.985351005417e+07,2.270876250401e-02,1.674221898884e+00,-7.568982200363e+09,1.230024229206e+13,4.609775849091e+15
MFM_t_8_mxi_165,0,simulation_ok,0,2026-08-16T23:49:33.405178+08:00,2026-08-16T23:51:03.406528+08:00,90.001,2.779582481290e+08,7.681025487556e-02,1.670446612325e+00,-8.869790145715e+09,1.242565750830e+12,4.421080588784e+13
MFM_t_8_mxi_166,0,simulation_ok,0,2026-08-16T23:51:03.439083+08:00,2026-08-16T23:51:33.439883+08:00,30.001,4.691680115141e+08,4.874541264810e-02,1.697691619285e+00,-2.423829951916e+10,9.250677680436e+12,3.998678143866e+14
MFM_t_8_mxi_167,0,simulation_ok,0,2026-08-16T23:51:33.468561+08:00,2026-08-16T23:52:18.470100+08:00,45.002,4.421913305293e+08,4.350985605322e-02,1.652627387685e+00,-2.444024647315e+10,9.942045110067e+12,1.567832281293e+15
MFM_t_8_mxi_168,0,simulation_ok,0,2026-08-16T23:52:18.502527+08:00,2026-08-16T23:53:18.503602+08:00,60.001,1.388871108749e+08,3.686398186590e-02,1.725629640030e+00,-9.733658409287e+09,7.042222903938e+12,8.859186179497e+13
MFM_t_8_mxi_169,0,simulation_timeout,1,2026-08-16T23:53:33.559125+08:00,2026-08-16T23:57:03.875453+08:00,210.316,4.992826325253e+08,3.019580759088e-02,1.529922205020e+00,-3.330561082633e+10,8.647846016669e+12,3.057732746697e+16
MFM_t_8_mxi_170,0,simulation_ok,0,2026-08-16T23:57:18.934318+08:00,2026-08-16T23:58:03.936286+08:00,45.002,5.559263959772e+08,6.932147218579e-02,1.665312127490e+00,-1.955106813219e+10,3.297895615923e+12,1.603611506811e+14
MFM_t_8_mxi_171,0,simulation_ok,0,2026-08-16T23:58:03.969073+08:00,2026-08-17T00:00:18.970749+08:00,135.002,1.456715218097e+08,1.496265877986e-01,1.609473270122e+00,-2.223524971557e+09,6.129146276108e+10,1.698478674641e+12
MFM_t_8_mxi_172,0,simulation_ok,0,2026-08-17T00:00:18.997185+08:00,2026-08-17T00:01:48.998409+08:00,90.001,2.349639051802e+08,1.294868195254e-01,1.700051020583e+00,-4.579897671271e+09,2.495306273161e+11,1.408824961175e+12
MFM_t_8_mxi_173,0,simulation_ok,0,2026-08-17T00:01:49.031700+08:00,2026-08-17T00:02:49.033086+08:00,60.001,5.473723532228e+08,1.338106163333e-01,1.605613189150e+00,-9.295442085255e+09,3.125624729498e+11,1.153753484495e+13
MFM_t_8_mxi_174,0,simulation_ok,0,2026-08-17T00:02:49.066555+08:00,2026-08-17T00:03:34.067664+08:00,45.001,3.602590978585e+08,3.915699223848e-02,1.533512827539e+00,-1.865995267834e+10,3.140616685674e+12,5.888995268975e+15
MFM_t_8_mxi_175,0,simulation_timeout,1,2026-08-17T00:03:34.123422+08:00,2026-08-17T00:07:04.439264+08:00,210.316,3.942577986479e+08,2.070845435576e-02,1.499447643286e+00,-3.593613199848e+10,2.643438280514e+12,1.892430538528e+17
MFM_t_8_mxi_176,0,simulation_timeout,1,2026-08-17T00:07:19.498190+08:00,2026-08-17T00:10:49.813879+08:00,210.316,2.546559887199e+08,2.265748009104e-02,1.535877440032e+00,-2.289710154324e+10,1.212372863503e+13,6.326649291034e+16
